Mj_clf_Acc,Mj_clf_F1,Mj_clf_Prec,Mj_clf_Rec,Mj_clf_AUROC,mi_clf_Acc,mi_clf_F1,mi_clf_Prec,mi_clf_Rec,mi_clf_AUROC,Mj_reg_R2,Mj_reg_RMSE,Mj_reg_MAE,mi_reg_R2,mi_reg_RMSE,mi_reg_MAE
0.8266666666666667,0.8289187527448397,0.8488253968253968,0.8266666666666667,,0.72,0.7059595476986781,0.7126126126126127,0.72,,0.6982044688967033,0.49089881715676437,0.34632382538671574,0.8848470039838072,0.24519387537354354,0.14445716613075932
0.7733333333333333,0.7374658385093168,0.7205,0.7733333333333333,,0.7466666666666667,0.728028028028028,0.72,0.7466666666666667,,0.5529790862629087,0.5497741838840479,0.39003034771272155,0.5419176421775846,0.38475493108184533,0.2213745928285592
0.9333333333333333,0.9291445868385879,0.9365869599872468,0.9333333333333333,,0.7866666666666666,0.7668555226449963,0.7625925925925926,0.7866666666666666,,0.805422480606236,0.36540728974872144,0.2632025691801657,0.6002618439308663,0.44342305690879497,0.18694746347639912
0.8533333333333334,0.8334742929429836,0.8183048433048433,0.8533333333333334,,0.8266666666666667,0.824727775571149,0.8408253968253968,0.8266666666666667,,0.7204460611265715,0.46747161154456485,0.319448008783733,0.7645976687736613,0.24844928756019088,0.13827474953096508
0.8666666666666667,0.8432555244319951,0.8366426166426166,0.8666666666666667,,0.7333333333333333,0.7242154998559494,0.7410869565217392,0.7333333333333333,,0.6480723550821164,0.5372427766368374,0.3928459901738395,0.6196182172021432,0.40848805010211403,0.21645350384773016
